City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
473,Oktyabrskiy,RU,2022-04-02 16:52:08,54.4815,53.471,37.99,100,100,7.09,overcast clouds
474,Faya,SA,2022-04-02 16:52:09,18.3851,42.4509,71.71,21,2,5.66,clear sky
475,Itoman,JP,2022-04-02 16:52:09,26.1247,127.6694,64.42,82,100,5.75,overcast clouds
476,Fez,MA,2022-04-02 16:49:11,34.0372,-4.9998,70.05,32,75,8.05,broken clouds
477,Tokur,RU,2022-04-02 16:52:10,53.1333,132.9,22.71,97,100,4.16,light snow
478,Codrington,AU,2022-04-02 16:52:10,-38.2667,141.9667,54.23,90,69,5.59,light rain
479,Sanchazi,CN,2022-04-02 16:52:10,42.0817,126.6003,32.25,55,0,2.66,clear sky
480,Ouro Preto Do Oeste,BR,2022-04-02 16:52:11,-10.7481,-62.2158,78.08,75,79,3.65,broken clouds
481,Erzin,TR,2022-04-02 16:52:11,36.9559,36.2,67.24,52,2,4.56,clear sky
482,Henties Bay,NA,2022-04-02 16:52:12,-22.116,14.2845,62.35,80,3,8.77,clear sky
483,Dixon,US,2022-04-02 16:52:12,38.4455,-121.8233,66.15,53,0,8.05,clear sky
484,Weihe,CN,2022-04-02 16:52:12,32.9952,105.3247,47.98,94,69,4.59,broken clouds
485,Malbork,PL,2022-04-02 16:52:13,54.0359,19.0266,36.88,62,72,16.35,broken clouds
486,Huarmey,PE,2022-04-02 16:52:13,-10.0681,-78.1522,75.43,71,80,11.43,broken clouds
487,Marevo,RU,2022-04-02 16:52:14,57.3146,32.0804,30.0,83,100,10.49,overcast clouds
488,Dargaville,NZ,2022-04-02 16:52:14,-35.9333,173.8833,61.95,93,92,1.16,overcast clouds
489,Turbat,PK,2022-04-02 16:52:14,26.0023,63.044,84.13,21,0,3.83,clear sky
490,Manjacaze,MZ,2022-04-02 16:52:15,-24.7117,33.8828,78.44,64,46,9.24,scattered clouds
491,Dingtao,CN,2022-04-02 16:52:15,35.0683,115.5625,47.19,41,0,2.42,clear sky
492,Brae,GB,2022-04-02 16:52:15,60.3964,-1.353,41.43,73,91,17.36,overcast clouds
493,Surt,LY,2022-04-02 16:52:16,31.2089,16.5887,67.87,52,97,11.99,overcast clouds
494,Alyangula,AU,2022-04-02 16:52:16,-13.8483,136.4192,73.27,94,94,0.0,overcast clouds
495,Yulara,AU,2022-04-02 16:52:17,-25.2406,130.9889,64.24,34,3,8.05,clear sky
496,Magadan,RU,2022-04-02 16:52:17,59.5667,150.8,6.53,81,100,5.79,overcast clouds
497,Nouadhibou,MR,2022-04-02 16:51:25,20.931,-17.0347,67.98,73,10,18.41,clear sky
498,Berbera,SO,2022-04-02 16:52:17,10.4396,45.0143,81.28,78,6,6.69,clear sky
499,Palotina,BR,2022-04-02 16:53:18,-24.2839,-53.84,72.99,72,97,8.81,overcast clouds
500,Poum,NC,2022-04-02 16:53:18,-20.2333,164.0167,81.73,82,100,13.51,overcast clouds
501,Kermanshah,IR,2022-04-02 16:51:57,34.3142,47.065,67.1,24,0,6.91,clear sky
502,Mglin,RU,2022-04-02 16:53:19,53.0591,32.8475,31.93,97,100,12.86,light snow
503,Kattivakkam,IN,2022-04-02 16:53:19,13.2167,80.3167,84.29,87,4,9.98,clear sky
504,Vanimo,PG,2022-04-02 16:53:20,-2.6741,141.3028,77.04,90,100,3.74,moderate rain
505,Skorodnoye,RU,2022-04-02 16:53:20,51.071,37.2276,54.37,71,77,22.35,broken clouds
506,San Patricio,US,2022-04-02 16:53:09,28.017,-97.5169,79.07,62,90,8.1,overcast clouds
507,Salekhard,RU,2022-04-02 16:53:20,66.53,66.6019,6.8,89,54,9.06,broken clouds
508,Prince Rupert,CA,2022-04-02 16:51:26,54.3161,-130.3201,42.89,70,100,25.32,light rain
509,Hervey Bay,AU,2022-04-02 16:53:21,-25.2986,152.8535,69.03,88,1,5.99,clear sky
510,Mahebourg,MU,2022-04-02 16:53:21,-20.4081,57.7,75.25,100,75,11.5,heavy intensity rain
511,Tres Arroyos,AR,2022-04-02 16:53:22,-38.3739,-60.2798,68.45,36,0,21.16,clear sky
512,Sur,OM,2022-04-02 16:53:22,22.5667,59.5289,82.24,42,15,3.85,few clouds
513,Beringovskiy,RU,2022-04-02 16:53:22,63.05,179.3167,10.2,95,100,9.84,light snow
514,Taoudenni,ML,2022-04-02 16:51:38,22.6783,-3.9836,98.78,5,0,14.58,clear sky
515,Muisne,EC,2022-04-02 16:53:23,0.6,-80.0333,82.35,74,33,8.1,scattered clouds
516,Acapulco,MX,2022-04-02 16:52:25,16.8634,-99.8901,82.98,50,46,5.82,scattered clouds
517,Amapa,BR,2022-04-02 16:53:24,1.0,-52.0,79.81,93,82,4.43,broken clouds
518,Kudahuvadhoo,MV,2022-04-02 16:53:24,2.6708,72.8944,83.26,66,58,0.11,broken clouds
519,Panaba,MX,2022-04-02 16:53:24,21.2833,-88.2667,96.04,32,7,13.82,clear sky
520,Tombouctou,ML,2022-04-02 16:53:25,20.0,-3.0,100.42,7,3,8.43,clear sky
521,Sao Joao Da Barra,BR,2022-04-02 16:51:49,-21.6403,-41.0511,86.09,68,5,9.01,clear sky
522,Skreia,NO,2022-04-02 16:53:25,60.65,10.9333,42.33,68,91,3.13,overcast clouds
523,Los Alamos,US,2022-04-02 16:53:26,35.8881,-106.307,57.65,30,0,4.0,clear sky
524,Arrifes,PT,2022-04-02 16:53:26,37.7667,-25.7,61.05,72,20,8.05,few clouds
525,Santa Maria,BR,2022-04-02 16:53:26,-29.6842,-53.8069,72.7,56,20,9.22,few clouds
526,Elat,IL,2022-04-02 16:53:27,29.5581,34.9482,94.84,8,0,9.22,clear sky
527,Bubaque,GW,2022-04-02 16:53:27,11.2833,-15.8333,75.81,71,18,19.08,few clouds
528,Sinnamary,GF,2022-04-02 16:51:42,5.3833,-52.95,79.43,87,100,13.33,very heavy rain
529,Jashpurnagar,IN,2022-04-02 16:53:28,22.9,84.15,77.38,15,0,8.01,clear sky
530,Aksarka,RU,2022-04-02 16:53:28,66.5606,67.7975,8.15,87,63,10.04,broken clouds
531,Medicine Hat,CA,2022-04-02 16:53:28,50.0501,-110.6683,47.71,43,100,12.66,overcast clouds
532,Vila Velha,BR,2022-04-02 16:53:29,-20.3297,-40.2925,89.55,73,20,9.22,few clouds
533,Teluknaga,ID,2022-04-02 16:53:29,-6.0989,106.6381,81.18,91,40,5.99,haze
534,Gat,IL,2022-04-02 16:53:30,31.61,34.7642,78.4,100,100,5.39,overcast clouds
535,Mainaguri,IN,2022-04-02 16:53:30,26.5667,88.8167,81.5,58,27,4.12,scattered clouds
536,Buala,SB,2022-04-02 16:53:30,-8.145,159.5921,79.0,84,95,4.92,light rain
537,Mormugao,IN,2022-04-02 16:53:15,15.4,73.8,83.46,70,20,4.61,few clouds
538,Sibuco,PH,2022-04-02 16:53:31,7.2911,122.0656,77.18,91,100,5.17,moderate rain
539,Verkhoyansk,RU,2022-04-02 16:53:31,67.5447,133.385,-7.17,100,98,0.83,overcast clouds
540,Goure,NE,2022-04-02 16:53:31,13.9835,10.2704,102.02,5,90,6.4,overcast clouds
541,Bougouni,ML,2022-04-02 16:53:32,11.417,-7.479,98.94,25,75,6.89,broken clouds
542,Makarov,RU,2022-04-02 16:53:32,48.6333,142.8,32.09,80,48,7.09,scattered clouds
543,Babstovo,RU,2022-04-02 16:54:32,48.1167,132.4833,27.84,86,51,6.15,broken clouds
544,Trairi,BR,2022-04-02 16:50:50,-3.2778,-39.2689,81.72,77,94,9.01,overcast clouds
545,Inhambane,MZ,2022-04-02 16:53:02,-23.865,35.3833,80.58,78,20,9.22,few clouds
546,Richards Bay,ZA,2022-04-02 16:53:07,-28.783,32.0377,72.57,92,80,7.83,moderate rain
547,Mehamn,NO,2022-04-02 16:54:33,71.0357,27.8492,27.01,90,100,23.38,light snow
548,Bandar-E Anzali,IR,2022-04-02 16:54:33,37.4727,49.4622,60.91,71,3,1.74,clear sky
549,Mecca,SA,2022-04-02 16:54:34,21.4267,39.8261,84.07,32,8,2.53,clear sky
550,Havre-Saint-Pierre,CA,2022-04-02 16:54:34,50.2334,-63.5986,41.36,60,100,14.97,overcast clouds
551,Chake Chake,TZ,2022-04-02 16:54:34,-5.2459,39.7666,80.51,79,74,8.5,broken clouds
552,Yerbogachen,RU,2022-04-02 16:54:35,61.2767,108.0108,-1.5,99,95,4.12,overcast clouds
553,Innisfail,AU,2022-04-02 16:51:46,-17.5333,146.0333,73.67,89,82,3.42,broken clouds
554,Kot Addu,PK,2022-04-02 16:54:35,30.4692,70.9671,82.81,7,0,9.89,clear sky
555,Mbala,ZM,2022-04-02 16:54:35,-8.8402,31.3659,61.9,92,90,3.76,light rain
556,Idappadi,IN,2022-04-02 16:54:36,11.5833,77.85,84.43,54,32,7.61,scattered clouds
557,Saint-Pierre,RE,2022-04-02 16:54:36,-21.3393,55.4781,74.88,89,100,5.75,overcast clouds
558,Porbandar,IN,2022-04-02 16:54:36,21.6422,69.6093,80.02,71,1,7.47,clear sky
559,Garmsar,IR,2022-04-02 16:54:37,35.2182,52.3409,72.95,19,6,1.95,clear sky
560,Teguise,ES,2022-04-02 16:54:37,29.0605,-13.564,62.82,72,40,8.05,scattered clouds
561,Vila Franca Do Campo,PT,2022-04-02 16:54:37,37.7167,-25.4333,63.01,63,8,6.76,clear sky
562,Rancho Palos Verdes,US,2022-04-02 16:54:10,33.7445,-118.387,61.0,88,100,9.22,mist
563,Xining,CN,2022-04-02 16:54:38,36.6167,101.7667,41.32,34,0,1.63,clear sky
564,Jardim,BR,2022-04-02 16:49:58,-21.4803,-56.1381,81.57,60,95,2.8,overcast clouds
565,Balaka,MW,2022-04-02 16:54:38,-14.9793,34.9558,70.07,95,55,2.77,light rain
566,Russas,BR,2022-04-02 16:54:38,-4.9403,-37.9758,91.04,44,87,5.82,overcast clouds
567,Mingshui,CN,2022-04-02 16:54:39,36.7167,117.5,51.04,53,2,5.66,clear sky
568,Clyde,US,2022-04-02 16:54:39,41.3042,-82.9752,44.69,53,68,8.86,broken clouds
569,Kilindoni,TZ,2022-04-02 16:54:40,-7.9139,39.6668,82.36,74,16,9.91,few clouds
570,Hambantota,LK,2022-04-02 16:54:40,6.1241,81.1185,80.73,77,17,5.82,few clouds
571,Tolaga Bay,NZ,2022-04-02 16:50:10,-38.3667,178.3,60.33,93,87,3.33,overcast clouds
572,Mayo,US,2022-04-02 16:54:40,38.8876,-76.5119,54.18,45,0,13.0,clear sky
573,Miri,MY,2022-04-02 16:54:41,4.4148,114.0089,78.94,94,20,0.0,few clouds
574,Hailar,CN,2022-04-02 16:54:41,49.2,119.7,26.65,62,0,8.46,clear sky
575,Yarada,IN,2022-04-02 16:53:06,17.65,83.2667,84.52,79,40,5.75,mist
576,Yarim,YE,2022-04-02 16:54:41,14.298,44.3779,61.81,31,6,5.08,clear sky
577,Arica,CL,2022-04-02 16:54:42,-18.475,-70.3042,76.55,56,0,10.36,clear sky
578,Yara,CU,2022-04-02 16:54:42,20.2753,-76.9533,94.12,37,11,9.13,few clouds
579,Sumbe,AO,2022-04-02 16:54:43,-11.2061,13.8437,79.0,83,100,8.97,overcast clouds
580,Xapuri,BR,2022-04-02 16:53:10,-10.6517,-68.5044,79.83,51,53,4.21,broken clouds
581,Verkhnyaya Inta,RU,2022-04-02 16:54:43,65.9811,60.3094,10.2,92,96,8.3,overcast clouds
582,Sao Felix Do Xingu,BR,2022-04-02 16:54:43,-6.6447,-51.995,88.34,57,17,4.23,few clouds
583,Collie,AU,2022-04-02 16:54:44,-33.3667,116.15,69.85,65,91,2.06,overcast clouds
584,Mechetinskaya,RU,2022-04-02 16:54:44,46.7713,40.456,66.69,52,92,16.06,overcast clouds
585,Tabas,IR,2022-04-02 16:54:44,33.5959,56.9244,75.9,12,0,4.63,clear sky
586,Tanout,NE,2022-04-02 16:54:45,14.9709,8.8879,95.43,4,100,5.57,overcast clouds
587,Umarkhed,IN,2022-04-02 16:54:45,19.6,77.7,91.8,12,6,2.3,clear sky
588,Kisangani,CD,2022-04-02 16:54:45,0.5167,25.2,75.45,88,96,1.92,overcast clouds
589,Marsh Harbour,BS,2022-04-02 16:54:46,26.5412,-77.0636,78.4,75,6,10.07,clear sky
590,Naron,ES,2022-04-02 16:54:46,43.5167,-8.1528,57.69,57,4,14.58,clear sky
591,Huangnihe,CN,2022-04-02 16:54:46,43.5583,128.0239,33.53,51,6,5.26,clear sky
592,Rusape,ZW,2022-04-02 16:54:46,-18.5278,32.1284,64.26,78,74,4.59,light rain
593,Shingu,JP,2022-04-02 16:55:47,33.7333,135.9833,49.1,94,100,7.34,light rain
594,Asau,RO,2022-04-02 16:55:47,46.4333,26.4,51.28,79,99,5.35,overcast clouds
595,Mikhaylovka,RU,2022-04-02 16:55:47,50.06,43.2379,66.78,44,100,26.55,overcast clouds
596,Sulangan,PH,2022-04-02 16:55:48,11.1373,123.7228,80.46,82,87,15.26,overcast clouds
597,Birao,CF,2022-04-02 16:55:48,10.2849,22.7882,92.97,10,34,5.06,scattered clouds
598,Lashio,MM,2022-04-02 16:55:49,22.9333,97.75,67.71,65,54,2.59,broken clouds
599,Quatre Cocos,MU,2022-04-02 16:55:08,-20.2078,57.7625,75.09,87,100,16.78,moderate rain
600,Gazli,UZ,2022-04-02 16:55:49,40.1333,63.45,66.13,25,0,8.84,clear sky
601,Port Macquarie,AU,2022-04-02 16:55:49,-31.4333,152.9167,59.9,86,38,5.5,scattered clouds
602,Tecoanapa,MX,2022-04-02 16:55:50,16.5167,-98.75,83.23,44,19,7.56,few clouds
603,Camopi,GF,2022-04-02 16:55:50,3.1655,-52.3158,80.02,92,70,4.56,broken clouds
604,Guanare,VE,2022-04-02 16:53:37,9.0418,-69.7421,94.06,35,87,3.53,overcast clouds
605,Sao Jose Da Coroa Grande,BR,2022-04-02 16:55:50,-8.8978,-35.1478,83.79,63,27,8.19,scattered clouds
606,Puerto Madero,MX,2022-04-02 16:55:51,14.7208,-92.4215,86.2,62,75,0.0,broken clouds
607,Teeli,RU,2022-04-02 16:55:51,51.0333,90.2333,24.76,75,14,4.0,few clouds
608,Mantua,IT,2022-04-02 16:55:26,45.1667,10.7833,51.04,78,100,11.99,overcast clouds
609,Santander,ES,2022-04-02 16:55:52,43.4647,-3.8044,49.71,70,75,5.01,broken clouds
610,Catalina,US,2022-04-02 16:55:52,32.5056,-110.9211,75.74,26,0,1.01,clear sky
611,Chiautla,MX,2022-04-02 16:55:52,19.5333,-98.8833,76.78,15,92,3.98,overcast clouds
612,Somerset West,ZA,2022-04-02 16:55:53,-34.084,18.8211,70.18,61,11,18.32,few clouds
613,Basco,PH,2022-04-02 16:55:53,20.4487,121.9702,74.89,81,99,32.03,overcast clouds
614,Anadyr,RU,2022-04-02 16:55:53,64.75,177.4833,16.3,86,40,4.47,light shower snow
615,Robe,AU,2022-04-02 16:55:54,-37.1833,139.75,55.47,88,92,11.05,overcast clouds
616,Berlevag,NO,2022-04-02 16:55:54,70.8578,29.0864,22.8,93,100,16.87,light snow
617,Porto Novo,BJ,2022-04-02 16:55:54,6.4965,2.6036,89.42,68,100,10.65,overcast clouds
618,Bouza,NE,2022-04-02 16:55:55,14.4229,6.0428,98.83,4,80,6.6,broken clouds
619,Saint-Jerome,CA,2022-04-02 16:55:55,45.7804,-74.0036,42.22,39,20,8.05,few clouds
620,Launceston,AU,2022-04-02 16:55:55,-41.45,147.1667,55.8,74,100,19.57,overcast clouds
621,Orapa,BW,2022-04-02 16:55:56,-21.2833,25.3667,80.55,35,18,5.37,few clouds
622,Sangar,RU,2022-04-02 16:55:56,63.9242,127.4739,17.94,87,100,7.58,overcast clouds
623,Benguela,AO,2022-04-02 16:55:56,-12.5763,13.4055,77.76,82,99,7.11,overcast clouds
624,Bogande,BF,2022-04-02 16:55:57,12.9714,-0.1436,102.81,16,76,4.12,broken clouds
625,Emba,KZ,2022-04-02 16:55:57,48.8264,58.1442,38.95,89,100,6.31,overcast clouds
626,Aksu,CN,2022-04-02 16:55:57,41.1231,80.2644,58.15,25,21,3.22,few clouds
627,Tsiroanomandidy,MG,2022-04-02 16:55:58,-18.7667,46.0333,69.75,76,85,1.88,light rain
628,Male,MV,2022-04-02 16:55:58,4.1748,73.5089,85.95,74,20,3.44,few clouds
629,Unirea,RO,2022-04-02 16:55:58,44.15,23.1833,52.21,57,77,10.58,broken clouds
630,Raton,US,2022-04-02 16:55:59,36.9034,-104.4391,61.32,35,7,9.28,clear sky
631,Prata,BR,2022-04-02 16:51:09,-19.3072,-48.9242,87.6,42,12,5.5,few clouds
632,Abeche,TD,2022-04-02 16:55:59,13.8292,20.8324,93.67,8,11,9.33,few clouds
633,Khovu-Aksy,RU,2022-04-02 16:55:59,51.1333,93.6,23.23,72,56,3.89,broken clouds
634,Jiwani,PK,2022-04-02 16:56:00,25.05,61.7417,79.68,68,0,5.06,clear sky
635,Ihosy,MG,2022-04-02 16:56:00,-22.4,46.1167,67.19,70,35,5.82,scattered clouds
636,Dubna,RU,2022-04-02 16:56:00,56.7333,37.1667,30.34,96,100,14.0,light snow
637,Riyadh,SA,2022-04-02 16:56:01,24.6877,46.7219,86.14,10,9,9.35,clear sky
638,Egvekinot,RU,2022-04-02 16:52:52,66.3167,-179.1667,-10.73,88,14,14.52,few clouds
639,Dzaoudzi,YT,2022-04-02 16:51:05,-12.7887,45.2699,82.29,78,40,5.75,scattered clouds
640,Asilah,MA,2022-04-02 16:56:01,35.465,-6.0348,62.56,71,100,22.73,overcast clouds
641,Ende,ID,2022-04-02 16:57:02,-8.8432,121.6623,76.26,87,16,2.06,few clouds
642,Jumla,NP,2022-04-02 16:57:02,29.2747,82.1838,49.71,63,2,4.7,clear sky
643,Valvedditturai,LK,2022-04-02 16:57:02,9.8167,80.1667,81.48,79,19,8.34,few clouds
644,Taganak,PH,2022-04-02 16:57:03,6.0833,118.3,77.14,81,100,9.44,overcast clouds
645,Mpongwe,ZM,2022-04-02 16:57:03,-13.5091,28.155,66.13,93,23,3.62,light rain
646,Saint-Augustin,CA,2022-04-02 16:57:03,51.226,-58.6502,32.92,97,100,14.25,light snow
647,Santiago,CL,2022-04-02 16:53:54,-33.4569,-70.6483,78.28,28,0,12.66,clear sky
648,Flinders,AU,2022-04-02 16:57:04,-34.5833,150.8552,63.18,74,95,11.01,overcast clouds
649,Hudiksvall,SE,2022-04-02 16:57:04,61.729,17.1036,37.35,67,89,9.62,overcast clouds
650,San Quintin,MX,2022-04-02 16:57:05,30.4833,-115.95,60.31,70,100,5.39,overcast clouds
651,Tonj,SS,2022-04-02 16:57:05,7.2737,28.6822,90.45,31,89,2.51,overcast clouds
652,Dong Hoi,VN,2022-04-02 16:57:06,17.4833,106.6,62.37,89,100,15.19,overcast clouds
653,Socorro,US,2022-04-02 16:57:06,31.6546,-106.3033,74.91,22,0,8.05,clear sky
654,Talcahuano,CL,2022-04-02 16:57:07,-36.7167,-73.1167,64.08,72,75,8.05,broken clouds
655,Fare,PF,2022-04-02 16:57:07,-16.7,-151.0167,81.99,72,97,6.26,overcast clouds
656,Awjilah,LY,2022-04-02 16:57:08,29.1081,21.2869,80.74,10,100,7.7,overcast clouds
657,Maumere,ID,2022-04-02 16:57:08,-8.6199,122.2111,78.67,80,15,3.24,few clouds
658,Vangaindrano,MG,2022-04-02 16:57:08,-23.35,47.6,72.43,88,2,2.42,light rain
659,Kishcha,RU,2022-04-02 16:57:09,42.1768,47.5812,52.66,49,39,10.16,scattered clouds
660,Tete,MZ,2022-04-02 16:57:09,-16.1564,33.5867,78.89,83,40,8.05,thunderstorm with rain
661,Port Hawkesbury,CA,2022-04-02 16:57:09,45.6169,-61.3485,39.18,90,100,25.32,light rain
662,Dmitriyevka,RU,2022-04-02 16:57:10,54.75,55.3333,36.95,100,100,9.17,overcast clouds
663,Vaitape,PF,2022-04-02 16:57:10,-16.5167,-151.75,81.93,72,100,6.06,overcast clouds
664,Lerwick,GB,2022-04-02 16:57:11,60.1545,-1.1494,41.0,69,89,17.38,overcast clouds
665,Isla Mujeres,MX,2022-04-02 16:57:11,21.2311,-86.731,86.16,72,9,15.84,clear sky
666,Otradnoye,RU,2022-04-02 16:57:12,59.7775,30.8181,32.05,93,42,4.72,scattered clouds
667,Calbuco,CL,2022-04-02 16:57:12,-41.768,-73.1273,58.21,91,100,14.34,moderate rain
668,Biak,ID,2022-04-02 16:52:58,-0.9131,122.8766,76.26,87,100,8.01,light rain
669,Dakar,SN,2022-04-02 16:57:13,14.6937,-17.4441,81.48,73,0,13.8,clear sky
670,Tondano,ID,2022-04-02 16:57:13,1.3038,124.9112,66.29,86,99,2.04,overcast clouds
671,Kaseda,JP,2022-04-02 16:57:13,31.4167,130.3167,52.43,71,100,7.52,overcast clouds
672,Kismayo,SO,2022-04-02 16:57:14,-0.3582,42.5454,81.05,75,78,12.82,broken clouds
673,Colac,AU,2022-04-02 16:57:14,-38.3333,143.5833,57.16,86,99,4.65,light rain
674,Turayf,SA,2022-04-02 16:52:52,31.6725,38.6637,82.65,15,0,11.5,clear sky
675,Gizo,SB,2022-04-02 16:57:15,-8.103,156.8419,80.74,79,99,2.26,moderate rain
676,Lagos,NG,2022-04-02 16:55:44,6.5833,3.75,89.92,65,82,9.37,broken clouds
677,Maputo,MZ,2022-04-02 16:57:15,-25.9653,32.5892,80.28,84,20,11.99,few clouds
678,San Miguel,SV,2022-04-02 16:55:26,13.4833,-88.1833,98.65,33,3,3.0,clear sky
679,Leningradskiy,RU,2022-04-02 16:57:16,69.3833,178.4167,-13.23,99,100,7.99,overcast clouds
680,Baryatino,RU,2022-04-02 16:57:16,54.3121,34.521,31.01,97,100,15.28,light snow
681,Kot Diji,PK,2022-04-02 16:57:17,27.3427,68.7083,84.22,6,0,4.09,clear sky
682,Sibolga,ID,2022-04-02 16:57:17,1.7427,98.7792,77.76,85,100,2.17,overcast clouds
683,Ixtapa,MX,2022-04-02 16:54:51,20.7,-105.2,84.18,41,50,6.2,scattered clouds
684,Sovetskiy,RU,2022-04-02 16:57:18,61.3614,63.5842,9.64,96,62,2.26,broken clouds
685,Olenegorsk,RU,2022-04-02 16:57:19,68.15,33.3,21.02,88,100,5.99,overcast clouds
686,Alcala De Henares,ES,2022-04-02 16:57:19,40.4821,-3.36,52.52,36,20,16.11,few clouds
687,Caraballeda,VE,2022-04-02 16:57:19,10.6112,-66.8522,92.86,58,20,4.61,few clouds
688,Tilichiki,RU,2022-04-02 16:58:20,60.4667,166.1,15.87,92,100,11.72,overcast clouds
689,Kuala Lipis,MY,2022-04-02 16:58:20,4.1842,102.0468,74.14,99,100,1.92,overcast clouds
690,Vestmanna,FO,2022-04-02 16:58:21,62.1564,-7.1664,41.92,93,100,4.61,overcast clouds
691,Ayame,CI,2022-04-02 16:58:21,5.6083,-3.1563,84.31,68,99,7.25,light rain
692,Pathein,MM,2022-04-02 16:58:21,16.7833,94.7333,77.54,87,84,4.41,broken clouds
693,Shache,CN,2022-04-02 16:58:22,38.4167,77.2406,62.19,21,100,1.61,overcast clouds
694,Takoradi,GH,2022-04-02 16:58:22,4.8845,-1.7554,84.22,74,93,11.25,light rain
695,Saint Anthony,US,2022-04-02 16:58:23,45.0205,-93.218,46.33,70,75,11.5,broken clouds
696,Cockburn Town,TC,2022-04-02 16:58:23,21.4612,-71.1419,80.56,61,40,17.27,scattered clouds
697,Broken Hill,AU,2022-04-02 16:58:23,-31.95,141.4333,53.31,54,6,0.0,clear sky
698,Talaya,RU,2022-04-02 16:58:24,61.3833,152.75,-2.65,100,100,1.92,overcast clouds
699,Mocuba,MZ,2022-04-02 16:58:24,-16.8392,36.9856,72.46,98,12,3.87,light rain
700,Porto Tolle,IT,2022-04-02 16:58:24,44.9497,12.3245,50.41,57,83,9.13,broken clouds
701,Tura,IN,2022-04-02 16:58:25,25.5198,90.2201,72.05,85,21,1.5,few clouds
702,Olinda,BR,2022-04-02 16:58:25,-8.0089,-34.8553,85.73,66,20,11.5,few clouds
703,Karatau,KZ,2022-04-02 16:58:25,43.1667,70.4667,53.13,49,6,1.79,clear sky
704,Bandar,ID,2022-04-02 16:58:26,2.05,99.75,73.78,98,87,2.68,overcast clouds
705,Baoding,CN,2022-04-02 16:58:26,38.8511,115.4903,47.03,29,0,7.87,clear sky
706,Tabou,CI,2022-04-02 16:58:26,4.423,-7.3528,81.39,81,100,7.72,light rain
707,Bindura,ZW,2022-04-02 16:58:27,-17.3019,31.3306,68.05,80,62,3.4,broken clouds
708,Telimele,GN,2022-04-02 16:58:27,10.9167,-13.3333,99.0,14,84,5.23,broken clouds
709,Saint Joseph,US,2022-04-02 16:54:56,39.7686,-94.8466,56.55,59,60,15.3,broken clouds
710,Cheremkhovo,RU,2022-04-02 16:58:27,53.1561,103.0675,30.06,85,100,7.45,overcast clouds
711,Troy,US,2022-04-02 16:54:38,42.6056,-83.1499,43.0,57,0,5.75,clear sky
712,Gravdal,NO,2022-04-02 16:58:28,68.1214,13.5031,32.29,58,100,20.65,light snow
713,Sidney,AU,2022-04-02 16:57:42,-33.8679,151.2073,60.28,78,0,9.22,clear sky
